ENSGID	GENE	DESCRIPTION	GENE_TYPE	CHR	START	END	pPredEBM	pPredHMP	pTWAShmp	pTWASomni	minP	maxP	maxPpred	maxPtwas	Near_GWAS	ENSGID	GENE.x	DESCRIPTION.x	GENE_TYPE.x	CHR.x	START.x	END.x	meanPredBeta	GENE.y	DESCRIPTION.y	GENE_TYPE.y	CHR.y	START.y	END.y	meanTwasZscore
ENSG00000204315	FKBPL	FK506 binding protein like [Source:HGNC Symbol;Acc:13949]	protein_coding	6	32096484	32098068	0.01280751423544	0.031613411244181	0.000801743268826203	0.00874	0.000801743268826203	0.031613411244181	0.031613411244181	0.00874	yes	ENSG00000204315	FKBPL	FK506 binding protein like [Source:HGNC Symbol;Acc:13949]	protein_coding	6	32096484	32098068	-0.000228029732653158	FKBPL	FK506 binding protein like [Source:HGNC Symbol;Acc:13949]	protein_coding	6	32096484	32098068	0.46626
ENSG00000204314	PRRT1	proline-rich transmembrane protein 1 [Source:HGNC Symbol;Acc:13943]	protein_coding	6	32116136	32121621	0.000757479010281193	1.84599925787599e-07	0.000531361321217722	4.17e-05	1.84599925787599e-07	0.000757479010281193	0.000757479010281193	0.000531361321217722	yes	ENSG00000204314	PRRT1	proline-rich transmembrane protein 1 [Source:HGNC Symbol;Acc:13943]	protein_coding	6	32116136	32121621	-0.00973623871254422	PRRT1	proline-rich transmembrane protein 1 [Source:HGNC Symbol;Acc:13943]	protein_coding	6	32116136	32121621	-2.38799709090909
ENSG00000204305	AGER	advanced glycosylation end product-specific receptor [Source:HGNC Symbol;Acc:320]	protein_coding	6	32148745	32152101	0.000897598384426187	0.000743850786926009	0.000317480033270959	0.0065	0.000317480033270959	0.0065	0.000897598384426187	0.0065	yes	ENSG00000204305	AGER	advanced glycosylation end product-specific receptor [Source:HGNC Symbol;Acc:320]	protein_coding	6	32148745	32152101	-0.00660508883150932	AGER	advanced glycosylation end product-specific receptor [Source:HGNC Symbol;Acc:320]	protein_coding	6	32148745	32152101	-2.38580476470588
ENSG00000204301	NOTCH4	notch 4 [Source:HGNC Symbol;Acc:7884]	protein_coding	6	32162620	32191844	0.13725270830252	0.0304888906221448	0.000190777333444571	0.000142	0.000142	0.13725270830252	0.13725270830252	0.000190777333444571	yes	ENSG00000204301	NOTCH4	notch 4 [Source:HGNC Symbol;Acc:7884]	protein_coding	6	32162620	32191844	0.00520254424064161	NOTCH4	notch 4 [Source:HGNC Symbol;Acc:7884]	protein_coding	6	32162620	32191844	1.91339217857143
ENSG00000225914	XXbac-BPG154L12.4		antisense	6	32223488	32233615	NA	NA	1.50650416853937e-06	1.12e-06	NA	NA	NA	1.50650416853937e-06	yes	ENSG00000225914	NA	NA	NA	NA	NA	NA	NA	XXbac-BPG154L12.4		antisense	6	32223488	32233615	-1.082268
ENSG00000204290	BTNL2	butyrophilin-like 2 (MHC class II associated) [Source:HGNC Symbol;Acc:1142]	protein_coding	6	32361740	32374905	0.00188150143880084	0.00145145190052295	0.0129722985421874	0.000874	0.000874	0.0129722985421874	0.00188150143880084	0.0129722985421874	yes	ENSG00000204290	BTNL2	butyrophilin-like 2 (MHC class II associated) [Source:HGNC Symbol;Acc:1142]	protein_coding	6	32361740	32374905	0.0044476209168984	BTNL2	butyrophilin-like 2 (MHC class II associated) [Source:HGNC Symbol;Acc:1142]	protein_coding	6	32361740	32374905	1.244366
ENSG00000204287	HLA-DRA	major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:4947]	protein_coding	6	32407619	32412823	0.0498816831631293	0.0346712036236044	6.53874555144874e-05	1.21e-06	1.21e-06	0.0498816831631293	0.0498816831631293	6.53874555144874e-05	yes	ENSG00000204287	HLA-DRA	major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:4947]	protein_coding	6	32407619	32412823	-0.00302466576905117	HLA-DRA	major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:4947]	protein_coding	6	32407619	32412823	-2.1483872
ENSG00000196301	HLA-DRB9	major histocompatibility complex, class II, DR beta 9 (pseudogene) [Source:HGNC Symbol;Acc:4957]	pseudogene	6	32427598	32441277	0.00048690287574977	0.000249370390193748	0.00128565180064638	0.00183	0.000249370390193748	0.00183	0.00048690287574977	0.00183	yes	ENSG00000196301	HLA-DRB9	major histocompatibility complex, class II, DR beta 9 (pseudogene) [Source:HGNC Symbol;Acc:4957]	pseudogene	6	32427598	32441277	-0.016594220316849	HLA-DRB9	major histocompatibility complex, class II, DR beta 9 (pseudogene) [Source:HGNC Symbol;Acc:4957]	pseudogene	6	32427598	32441277	-2.76894085714286
ENSG00000229391	HLA-DRB6	major histocompatibility complex, class II, DR beta 6 (pseudogene) [Source:HGNC Symbol;Acc:4954]	pseudogene	6	32520490	32527799	1.93562386700113e-08	2.02656689552475e-08	1.14395459244228e-06	1.06e-05	1.93562386700113e-08	1.06e-05	2.02656689552475e-08	1.06e-05	yes	ENSG00000229391	HLA-DRB6	major histocompatibility complex, class II, DR beta 6 (pseudogene) [Source:HGNC Symbol;Acc:4954]	pseudogene	6	32520490	32527799	-0.0523622254682615	HLA-DRB6	major histocompatibility complex, class II, DR beta 6 (pseudogene) [Source:HGNC Symbol;Acc:4954]	pseudogene	6	32520490	32527799	-4.66550814893617
ENSG00000196126	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:4948]	protein_coding	6	32546546	32557625	6.55251814664875e-07	3.44155930527576e-07	3.09847362832217e-06	5.06e-05	3.44155930527576e-07	5.06e-05	6.55251814664875e-07	5.06e-05	yes	ENSG00000196126	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:4948]	protein_coding	6	32546546	32557625	0.0240499736452661	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:4948]	protein_coding	6	32546546	32557625	3.61413405714286
ENSG00000196735	HLA-DQA1	major histocompatibility complex, class II, DQ alpha 1 [Source:HGNC Symbol;Acc:4942]	protein_coding	6	32595956	32611429	7.26648841151062e-07	9.9321922780453e-07	2.03988800004591e-06	1e-04	7.26648841151062e-07	1e-04	9.9321922780453e-07	1e-04	yes	ENSG00000196735	HLA-DQA1	major histocompatibility complex, class II, DQ alpha 1 [Source:HGNC Symbol;Acc:4942]	protein_coding	6	32595956	32611429	0.0258284839539981	HLA-DQA1	major histocompatibility complex, class II, DQ alpha 1 [Source:HGNC Symbol;Acc:4942]	protein_coding	6	32595956	32611429	3.8438615483871
ENSG00000179344	HLA-DQB1	major histocompatibility complex, class II, DQ beta 1 [Source:HGNC Symbol;Acc:4944]	protein_coding	6	32627244	32636160	1.32157793673705e-05	3.63841711901297e-05	0.000387243472896722	0.000295	1.32157793673705e-05	0.000387243472896722	3.63841711901297e-05	0.000387243472896722	yes	ENSG00000179344	HLA-DQB1	major histocompatibility complex, class II, DQ beta 1 [Source:HGNC Symbol;Acc:4944]	protein_coding	6	32627244	32636160	0.0403410584294406	HLA-DQB1	major histocompatibility complex, class II, DQ beta 1 [Source:HGNC Symbol;Acc:4944]	protein_coding	6	32627244	32636160	3.47851487234043
ENSG00000223534	HLA-DQB1-AS1	HLA-DQB1 antisense RNA 1 [Source:HGNC Symbol;Acc:39762]	antisense	6	32628132	32628506	NA	NA	3.04863550852835e-06	0.00178	NA	NA	NA	0.00178	yes	ENSG00000223534	NA	NA	NA	NA	NA	NA	NA	HLA-DQB1-AS1	HLA-DQB1 antisense RNA 1 [Source:HGNC Symbol;Acc:39762]	antisense	6	32628132	32628506	3.35319443243243
ENSG00000237541	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:4943]	protein_coding	6	32709119	32714992	3.91870363641391e-08	5.64710652740972e-07	1.49628536429799e-06	0.000254	3.91870363641391e-08	0.000254	5.64710652740972e-07	0.000254	yes	ENSG00000237541	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:4943]	protein_coding	6	32709119	32714992	-0.0493929682239282	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:4943]	protein_coding	6	32709119	32714992	-4.75717793478261
ENSG00000232629	HLA-DQB2	major histocompatibility complex, class II, DQ beta 2 [Source:HGNC Symbol;Acc:4945]	protein_coding	6	32723875	32731311	1.81831858488865e-05	2.05785940488506e-05	0.000460288340496585	0.0111	1.81831858488865e-05	0.0111	2.05785940488506e-05	0.0111	yes	ENSG00000232629	HLA-DQB2	major histocompatibility complex, class II, DQ beta 2 [Source:HGNC Symbol;Acc:4945]	protein_coding	6	32723875	32731311	-0.0328945684892803	HLA-DQB2	major histocompatibility complex, class II, DQ beta 2 [Source:HGNC Symbol;Acc:4945]	protein_coding	6	32723875	32731311	-3.27699475555556
ENSG00000048545	GUCA1A	guanylate cyclase activator 1A (retina) [Source:HGNC Symbol;Acc:4678]	protein_coding	6	42123144	42147794	0.715294606426024	0.377332797485272	0.0070694824757469	0.00411	0.00411	0.715294606426024	0.715294606426024	0.0070694824757469	no	ENSG00000048545	GUCA1A	guanylate cyclase activator 1A (retina) [Source:HGNC Symbol;Acc:4678]	protein_coding	6	42123144	42147794	0.000874154429712421	GUCA1A	guanylate cyclase activator 1A (retina) [Source:HGNC Symbol;Acc:4678]	protein_coding	6	42123144	42147794	1.452535
ENSG00000243236	RP1-214M20.2		pseudogene	6	52804524	52822319	0.00306489182914923	0.00757604409349298	0.00930087509743563	0.0157	0.00306489182914923	0.0157	0.00757604409349298	0.0157	no	ENSG00000243236	RP1-214M20.2		pseudogene	6	52804524	52822319	-0.00810952676356683	RP1-214M20.2		pseudogene	6	52804524	52822319	-2.40347
ENSG00000170899	GSTA4	glutathione S-transferase alpha 4 [Source:HGNC Symbol;Acc:4629]	protein_coding	6	52842751	52860176	0.00472705052648689	0.00579775621254593	0.110787417399062	0.146	0.00472705052648689	0.146	0.00579775621254593	0.146	no	ENSG00000170899	GSTA4	glutathione S-transferase alpha 4 [Source:HGNC Symbol;Acc:4629]	protein_coding	6	52842751	52860176	0.00330225243659766	GSTA4	glutathione S-transferase alpha 4 [Source:HGNC Symbol;Acc:4629]	protein_coding	6	52842751	52860176	0.533567214285714
ENSG00000112144	ICK	intestinal cell (MAK-like) kinase [Source:HGNC Symbol;Acc:21219]	protein_coding	6	52866077	52926600	0.00608211266640195	0.00393197521257062	0.132025697726801	0.167	0.00393197521257062	0.167	0.00608211266640195	0.167	no	ENSG00000112144	ICK	intestinal cell (MAK-like) kinase [Source:HGNC Symbol;Acc:21219]	protein_coding	6	52866077	52926600	0.00219326624695726	ICK	intestinal cell (MAK-like) kinase [Source:HGNC Symbol;Acc:21219]	protein_coding	6	52866077	52926600	1.50364766666667
ENSG00000111816	FRK	fyn-related kinase [Source:HGNC Symbol;Acc:3955]	protein_coding	6	116252312	116381921	4.54934448008411e-07	0.00112991499271343	0.000419112089229285	0.0342	4.54934448008411e-07	0.0342	0.00112991499271343	0.0342	no	ENSG00000111816	FRK	fyn-related kinase [Source:HGNC Symbol;Acc:3955]	protein_coding	6	116252312	116381921	0.0035593334494671	FRK	fyn-related kinase [Source:HGNC Symbol;Acc:3955]	protein_coding	6	116252312	116381921	0.76870904
ENSG00000178425	NT5DC1	5'-nucleotidase domain containing 1 [Source:HGNC Symbol;Acc:21556]	protein_coding	6	116422012	116570660	2.3398026444774e-06	0.00041569654271352	0.000282153621371774	0.0141	2.3398026444774e-06	0.0141	0.00041569654271352	0.0141	no	ENSG00000178425	NT5DC1	5'-nucleotidase domain containing 1 [Source:HGNC Symbol;Acc:21556]	protein_coding	6	116422012	116570660	0.00766237646062132	NT5DC1	5'-nucleotidase domain containing 1 [Source:HGNC Symbol;Acc:21556]	protein_coding	6	116422012	116570660	1.93585523529412
ENSG00000123500	COL10A1	collagen, type X, alpha 1 [Source:HGNC Symbol;Acc:2185]	protein_coding	6	116440086	116479910	0.000370332621682907	0.000132341295586911	0.364411091610838	NA	NA	NA	0.000370332621682907	NA	no	ENSG00000123500	COL10A1	collagen, type X, alpha 1 [Source:HGNC Symbol;Acc:2185]	protein_coding	6	116440086	116479910	0.00308468070861852	COL10A1	collagen, type X, alpha 1 [Source:HGNC Symbol;Acc:2185]	protein_coding	6	116440086	116479910	0.98076
ENSG00000187189	TSPYL4	TSPY-like 4 [Source:HGNC Symbol;Acc:21559]	protein_coding	6	116571151	116575261	0.000537030499278411	0.0152620482128086	0.00670351170337908	0.00142	0.000537030499278411	0.0152620482128086	0.0152620482128086	0.00670351170337908	no	ENSG00000187189	TSPYL4	TSPY-like 4 [Source:HGNC Symbol;Acc:21559]	protein_coding	6	116571151	116575261	-0.004994565862312	TSPYL4	TSPY-like 4 [Source:HGNC Symbol;Acc:21559]	protein_coding	6	116571151	116575261	-1.05282754545455
ENSG00000111817	DSE	dermatan sulfate epimerase [Source:HGNC Symbol;Acc:21144]	protein_coding	6	116575336	116762424	0.000919596977133904	0.000226716686649419	9.71997192907174e-05	0.000255	9.71997192907174e-05	0.000919596977133904	0.000919596977133904	0.000255	no	ENSG00000111817	DSE	dermatan sulfate epimerase [Source:HGNC Symbol;Acc:21144]	protein_coding	6	116575336	116762424	-0.00586259459962238	DSE	dermatan sulfate epimerase [Source:HGNC Symbol;Acc:21144]	protein_coding	6	116575336	116762424	-1.51093281818182
ENSG00000188820	FAM26F	family with sequence similarity 26, member F [Source:HGNC Symbol;Acc:33391]	protein_coding	6	116782533	116784934	0.176604434461376	0.0211013409506945	0.00999219031192467	0.000749	0.000749	0.176604434461376	0.176604434461376	0.00999219031192467	no	ENSG00000188820	FAM26F	family with sequence similarity 26, member F [Source:HGNC Symbol;Acc:33391]	protein_coding	6	116782533	116784934	-0.00636486147556452	FAM26F	family with sequence similarity 26, member F [Source:HGNC Symbol;Acc:33391]	protein_coding	6	116782533	116784934	-1.37980480555556
ENSG00000216316	RP3-354N19.3		pseudogene	6	119590298	119590879	0.0411926121108406	0.083172698769032	0.00225298533826588	0.00369	0.00225298533826588	0.083172698769032	0.083172698769032	0.00369	no	ENSG00000216316	RP3-354N19.3		pseudogene	6	119590298	119590879	-0.00365191861771554	RP3-354N19.3		pseudogene	6	119590298	119590879	-3.0558995
ENSG00000111897	SERINC1	serine incorporator 1 [Source:HGNC Symbol;Acc:13464]	protein_coding	6	122764499	122792967	0.000648724151613609	0.000894202483560362	0.00750309437848896	0.0316	0.000648724151613609	0.0316	0.000894202483560362	0.0316	no	ENSG00000111897	SERINC1	serine incorporator 1 [Source:HGNC Symbol;Acc:13464]	protein_coding	6	122764499	122792967	-0.00469912323817508	SERINC1	serine incorporator 1 [Source:HGNC Symbol;Acc:13464]	protein_coding	6	122764499	122792967	-0.118911571428571
ENSG00000135549	PKIB	protein kinase (cAMP-dependent, catalytic) inhibitor beta [Source:HGNC Symbol;Acc:9018]	protein_coding	6	122793076	123047518	0.00324913868800843	0.00906322669766462	0.00540621988028174	0.204	0.00324913868800843	0.204	0.00906322669766462	0.204	no	ENSG00000135549	PKIB	protein kinase (cAMP-dependent, catalytic) inhibitor beta [Source:HGNC Symbol;Acc:9018]	protein_coding	6	122793076	123047518	-0.00245743813808152	PKIB	protein kinase (cAMP-dependent, catalytic) inhibitor beta [Source:HGNC Symbol;Acc:9018]	protein_coding	6	122793076	123047518	-0.653473058823529
ENSG00000218358	RAET1K	retinoic acid early transcript 1K pseudogene [Source:HGNC Symbol;Acc:16797]	pseudogene	6	150319155	150326293	0.00496589859903456	0.00427252672413283	0.213787655109977	NA	NA	NA	0.00496589859903456	NA	no	ENSG00000218358	RAET1K	retinoic acid early transcript 1K pseudogene [Source:HGNC Symbol;Acc:16797]	pseudogene	6	150319155	150326293	0.000339339547677614	RAET1K	retinoic acid early transcript 1K pseudogene [Source:HGNC Symbol;Acc:16797]	pseudogene	6	150319155	150326293	-1.36232
ENSG00000271551	RP11-230C9.2		lincRNA	6	157097494	157098211	0.088658878574806	0.0356555941942791	0.0050040071578802	0.00771	0.0050040071578802	0.088658878574806	0.088658878574806	0.00771	no	ENSG00000271551	RP11-230C9.2		lincRNA	6	157097494	157098211	0.00295241013482424	RP11-230C9.2		lincRNA	6	157097494	157098211	1.56565133333333
ENSG00000203690	TCP10	t-complex 10 [Source:HGNC Symbol;Acc:11656]	protein_coding	6	167770654	167797998	0.00266016814572629	0.00265116959072132	0.00297040424834624	NA	NA	NA	0.00266016814572629	NA	no	ENSG00000203690	TCP10	t-complex 10 [Source:HGNC Symbol;Acc:11656]	protein_coding	6	167770654	167797998	0.0187568335305513	TCP10	t-complex 10 [Source:HGNC Symbol;Acc:11656]	protein_coding	6	167770654	167797998	2.975921
ENSG00000164818	HEATR2	HEAT repeat containing 2 [Source:HGNC Symbol;Acc:26013]	protein_coding	7	766615	829190	0.00448047732232304	0.00119971217400462	0.00367322906000764	0.00576	0.00119971217400462	0.00576	0.00448047732232304	0.00576	no	ENSG00000164818	HEATR2	HEAT repeat containing 2 [Source:HGNC Symbol;Acc:26013]	protein_coding	7	766615	829190	0.0109487662456196	HEATR2	HEAT repeat containing 2 [Source:HGNC Symbol;Acc:26013]	protein_coding	7	766615	829190	2.21437712121212
ENSG00000146540	C7orf50	chromosome 7 open reading frame 50 [Source:HGNC Symbol;Acc:22421]	protein_coding	7	1036622	1177896	0.00278169075923014	0.0386340934298208	0.0058050243514829	0.00229	0.00229	0.0386340934298208	0.0386340934298208	0.0058050243514829	no	ENSG00000146540	C7orf50	chromosome 7 open reading frame 50 [Source:HGNC Symbol;Acc:22421]	protein_coding	7	1036622	1177896	-0.00331486312531287	C7orf50	chromosome 7 open reading frame 50 [Source:HGNC Symbol;Acc:22421]	protein_coding	7	1036622	1177896	-1.0519258
ENSG00000146535	GNA12	guanine nucleotide binding protein (G protein) alpha 12 [Source:HGNC Symbol;Acc:4380]	protein_coding	7	2767746	2883958	0.00335770591033063	0.00538062906607494	0.00558828372601832	0.151	0.00335770591033063	0.151	0.00538062906607494	0.151	no	ENSG00000146535	GNA12	guanine nucleotide binding protein (G protein) alpha 12 [Source:HGNC Symbol;Acc:4380]	protein_coding	7	2767746	2883958	-0.0066754332499873	GNA12	guanine nucleotide binding protein (G protein) alpha 12 [Source:HGNC Symbol;Acc:4380]	protein_coding	7	2767746	2883958	-1.65224818181818
ENSG00000236708	AC073316.1		antisense	7	3303664	3342084	NA	NA	0.00123963467516694	0.00151	NA	NA	NA	0.00151	no	ENSG00000236708	NA	NA	NA	NA	NA	NA	NA	AC073316.1		antisense	7	3303664	3342084	-2.45906
ENSG00000106460	TMEM106B	transmembrane protein 106B [Source:HGNC Symbol;Acc:22407]	protein_coding	7	12250867	12282993	0.000217770909521381	0.00433555371918749	0.0103467310735571	0.0293	0.000217770909521381	0.0293	0.00433555371918749	0.0293	no	ENSG00000106460	TMEM106B	transmembrane protein 106B [Source:HGNC Symbol;Acc:22407]	protein_coding	7	12250867	12282993	-0.00437787611946395	TMEM106B	transmembrane protein 106B [Source:HGNC Symbol;Acc:22407]	protein_coding	7	12250867	12282993	-1.80208825
ENSG00000229233	AC011891.5		lincRNA	7	12693804	12694610	1.23747911402721e-05	0.00348620446776571	0.685963542739785	0.831	1.23747911402721e-05	0.831	0.00348620446776571	0.831	no	ENSG00000229233	AC011891.5		lincRNA	7	12693804	12694610	-0.000512605729562511	AC011891.5		lincRNA	7	12693804	12694610	-0.09552925
ENSG00000153814	JAZF1	JAZF zinc finger 1 [Source:HGNC Symbol;Acc:28917]	protein_coding	7	27870192	28220362	0.00036153446231741	0.000187879177646664	0.0208721554705942	0.105	0.000187879177646664	0.105	0.00036153446231741	0.105	no	ENSG00000153814	JAZF1	JAZF zinc finger 1 [Source:HGNC Symbol;Acc:28917]	protein_coding	7	27870192	28220362	0.00440324152464129	JAZF1	JAZF zinc finger 1 [Source:HGNC Symbol;Acc:28917]	protein_coding	7	27870192	28220362	1.47114546666667
ENSG00000178665	ZNF713	zinc finger protein 713 [Source:HGNC Symbol;Acc:22043]	protein_coding	7	55955205	56009918	0.00237974591158755	0.00216778186064173	0.0317827256256657	0.135	0.00216778186064173	0.135	0.00237974591158755	0.135	no	ENSG00000178665	ZNF713	zinc finger protein 713 [Source:HGNC Symbol;Acc:22043]	protein_coding	7	55955205	56009918	-0.0114492005288947	ZNF713	zinc finger protein 713 [Source:HGNC Symbol;Acc:22043]	protein_coding	7	55955205	56009918	-1.84035043243243
ENSG00000146729	GBAS	glioblastoma amplified sequence [Source:HGNC Symbol;Acc:4179]	protein_coding	7	56019486	56067874	0.000548494465283626	0.00393179908131891	0.0607020218337417	0.0597	0.000548494465283626	0.0607020218337417	0.00393179908131891	0.0607020218337417	no	ENSG00000146729	GBAS	glioblastoma amplified sequence [Source:HGNC Symbol;Acc:4179]	protein_coding	7	56019486	56067874	-0.00649270725471001	GBAS	glioblastoma amplified sequence [Source:HGNC Symbol;Acc:4179]	protein_coding	7	56019486	56067874	-1.59570645833333
ENSG00000146731	CCT6A	chaperonin containing TCP1, subunit 6A (zeta 1) [Source:HGNC Symbol;Acc:1620]	protein_coding	7	56119323	56131682	0.000419642103064338	0.000642077045344355	0.0042920685711768	0.0284	0.000419642103064338	0.0284	0.000642077045344355	0.0284	no	ENSG00000146731	CCT6A	chaperonin containing TCP1, subunit 6A (zeta 1) [Source:HGNC Symbol;Acc:1620]	protein_coding	7	56119323	56131682	-0.00599255614476975	CCT6A	chaperonin containing TCP1, subunit 6A (zeta 1) [Source:HGNC Symbol;Acc:1620]	protein_coding	7	56119323	56131682	-2.254504
