ENSGID	GENE	DESCRIPTION	GENE_TYPE	CHR	START	END	meanPredBeta
ENSG00000103490	PYCARD	PYD and CARD domain containing [Source:HGNC Symbol;Acc:16608]	protein_coding	16	31212806	31213780	-0.000178650300319304
ENSG00000103494	RPGRIP1L	RPGRIP1-like [Source:HGNC Symbol;Acc:29168]	protein_coding	16	53631595	53737850	-0.000557528480583839
ENSG00000103495	MAZ	MYC-associated zinc finger protein (purine-binding transcription factor) [Source:HGNC Symbol;Acc:6914]	protein_coding	16	29817427	29823426	-6.58114257795599e-05
ENSG00000103496	STX4	syntaxin 4 [Source:HGNC Symbol;Acc:11439]	protein_coding	16	31044210	31054296	-0.00157799022648985
ENSG00000103502	CDIPT	CDP-diacylglycerol--inositol 3-phosphatidyltransferase [Source:HGNC Symbol;Acc:1769]	protein_coding	16	29869678	29875057	0.00166803942480584
ENSG00000103507	BCKDK	branched chain ketoacid dehydrogenase kinase [Source:HGNC Symbol;Acc:16902]	protein_coding	16	31117428	31124110	0.000710157705282793
ENSG00000103510	KAT8	K(lysine) acetyltransferase 8 [Source:HGNC Symbol;Acc:17933]	protein_coding	16	31127075	31142714	-0.00169763999348539
ENSG00000103512	NOMO1	NODAL modulator 1 [Source:HGNC Symbol;Acc:30060]	protein_coding	16	14927538	14990017	-0.000491030479158924
ENSG00000103522	IL21R	interleukin 21 receptor [Source:HGNC Symbol;Acc:6006]	protein_coding	16	27413483	27462115	0.00474179150829939
ENSG00000103528	SYT17	synaptotagmin XVII [Source:HGNC Symbol;Acc:24119]	protein_coding	16	19179293	19279652	-0.00109609176437832
ENSG00000103534	TMC5	transmembrane channel-like 5 [Source:HGNC Symbol;Acc:22999]	protein_coding	16	19421818	19510435	-0.00258640220973012
ENSG00000103540	CCP110	centriolar coiled coil protein 110kDa [Source:HGNC Symbol;Acc:24342]	protein_coding	16	19535133	19564730	-0.000943424741016492
ENSG00000103544	C16orf62	chromosome 16 open reading frame 62 [Source:HGNC Symbol;Acc:24641]	protein_coding	16	19566562	19712448	-0.000356361995594344
ENSG00000103546	SLC6A2	solute carrier family 6 (neurotransmitter transporter), member 2 [Source:HGNC Symbol;Acc:11048]	protein_coding	16	55689516	55740104	-0.00102096061194247
ENSG00000103549	RNF40	ring finger protein 40, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:16867]	protein_coding	16	30774439	30787628	-0.00407751181332126
ENSG00000103550	KNOP1	lysine-rich nucleolar protein 1 [Source:HGNC Symbol;Acc:34404]	protein_coding	16	19714902	19729016	0.00421750278491433
ENSG00000103569	AQP9	aquaporin 9 [Source:HGNC Symbol;Acc:643]	protein_coding	15	58430368	58478110	-0.00136680994374662
ENSG00000103591	AAGAB	alpha- and gamma-adaptin binding protein [Source:HGNC Symbol;Acc:25662]	protein_coding	15	67493371	67547074	-0.000322587629834865
ENSG00000103599	IQCH	IQ motif containing H [Source:HGNC Symbol;Acc:25721]	protein_coding	15	67547138	67794598	-0.0019667144803114
ENSG00000103642	LACTB	lactamase, beta [Source:HGNC Symbol;Acc:16468]	protein_coding	15	63413999	63434260	-0.0077066052464085
ENSG00000103647	CORO2B	coronin, actin binding protein, 2B [Source:HGNC Symbol;Acc:2256]	protein_coding	15	68871308	69020145	0.00239700628225546
ENSG00000103653	CSK	c-src tyrosine kinase [Source:HGNC Symbol;Acc:2444]	protein_coding	15	75074398	75095539	-0.00165603614263946
ENSG00000103657	HERC1	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1 [Source:HGNC Symbol;Acc:4867]	protein_coding	15	63900817	64126141	-0.00266310723345408
ENSG00000103671	TRIP4	thyroid hormone receptor interactor 4 [Source:HGNC Symbol;Acc:12310]	protein_coding	15	64679947	64747502	-0.00131913007863069
ENSG00000103707	MTFMT	mitochondrial methionyl-tRNA formyltransferase [Source:HGNC Symbol;Acc:29666]	protein_coding	15	65294845	65321977	-0.00307392110110471
ENSG00000103710	RASL12	RAS-like, family 12 [Source:HGNC Symbol;Acc:30289]	protein_coding	15	65345735	65369028	0.00235337954075754
ENSG00000103723	AP3B2	adaptor-related protein complex 3, beta 2 subunit [Source:HGNC Symbol;Acc:567]	protein_coding	15	83328033	83378666	0.00182841602417336
ENSG00000103740	ACSBG1	acyl-CoA synthetase bubblegum family member 1 [Source:HGNC Symbol;Acc:29567]	protein_coding	15	78459810	78538030	0.0019711504129289
ENSG00000103742	IGDCC4	immunoglobulin superfamily, DCC subclass, member 4 [Source:HGNC Symbol;Acc:13770]	protein_coding	15	65673802	65715410	0.000274672410899019
ENSG00000103769	RAB11A	RAB11A, member RAS oncogene family [Source:HGNC Symbol;Acc:9760]	protein_coding	15	66018392	66184329	0.00093313619766032
ENSG00000103811	CTSH	cathepsin H [Source:HGNC Symbol;Acc:2535]	protein_coding	15	79213400	79241916	0.000529225797054761
ENSG00000103832	GOLGA8UP	golgin A8 family, member U, pseudogene [Source:HGNC Symbol;Acc:44411]	pseudogene	15	31083776	31094062	-0.00618708874120922
ENSG00000103852	TTC23	tetratricopeptide repeat domain 23 [Source:HGNC Symbol;Acc:25730]	protein_coding	15	99676528	99791428	0.00143611665479698
ENSG00000103855	CD276	CD276 molecule [Source:HGNC Symbol;Acc:19137]	protein_coding	15	73976307	74006859	0.000481821838648517
ENSG00000103876	FAH	fumarylacetoacetate hydrolase (fumarylacetoacetase) [Source:HGNC Symbol;Acc:3579]	protein_coding	15	80444832	80479288	-0.00117178017775974
ENSG00000103888	KIAA1199	KIAA1199 [Source:HGNC Symbol;Acc:29213]	protein_coding	15	81071684	81244117	0.000858335290540104
ENSG00000103932	RPAP1	RNA polymerase II associated protein 1 [Source:HGNC Symbol;Acc:24567]	protein_coding	15	41809374	41836467	-0.00492250937655356
ENSG00000103942	HOMER2	homer homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:17513]	protein_coding	15	83509838	83654661	-0.00339129595471981
ENSG00000103966	EHD4	EH-domain containing 4 [Source:HGNC Symbol;Acc:3245]	protein_coding	15	42190950	42264776	-0.000611704430890534
ENSG00000103978	TMEM87A	transmembrane protein 87A [Source:HGNC Symbol;Acc:24522]	protein_coding	15	42502730	42565276	0.000235720595969379
ENSG00000103994	ZNF106	zinc finger protein 106 [Source:HGNC Symbol;Acc:12886]	protein_coding	15	42705021	42783321	0.00384754309246214
ENSG00000103995	CEP152	centrosomal protein 152kDa [Source:HGNC Symbol;Acc:29298]	protein_coding	15	49005125	49102791	-0.00193463505863782
ENSG00000104043	ATP8B4	ATPase, class I, type 8B, member 4 [Source:HGNC Symbol;Acc:13536]	protein_coding	15	50150435	50411654	-0.00497322181872803
ENSG00000104044	OCA2	oculocutaneous albinism II [Source:HGNC Symbol;Acc:8101]	protein_coding	15	28000021	28344504	0.00238757333450543
ENSG00000104047	DTWD1	DTW domain containing 1 [Source:HGNC Symbol;Acc:30926]	protein_coding	15	49913177	49937333	-0.000117416273458855
ENSG00000104055	TGM5	transglutaminase 5 [Source:HGNC Symbol;Acc:11781]	protein_coding	15	43524793	43559055	0.000321125538272108
ENSG00000104059	FAM189A1	family with sequence similarity 189, member A1 [Source:HGNC Symbol;Acc:29075]	protein_coding	15	29412457	29862927	-0.000250720814810165
ENSG00000104064	GABPB1	GA binding protein transcription factor, beta subunit 1 [Source:HGNC Symbol;Acc:4074]	protein_coding	15	50569389	50647524	-9.83792380163216e-05
ENSG00000104067	TJP1	tight junction protein 1 [Source:HGNC Symbol;Acc:11827]	protein_coding	15	29991571	30261068	0.00210293438170551
ENSG00000104081	BMF	Bcl2 modifying factor [Source:HGNC Symbol;Acc:24132]	protein_coding	15	40380091	40401093	-0.000251381034992484
ENSG00000104093	DMXL2	Dmx-like 2 [Source:HGNC Symbol;Acc:2938]	protein_coding	15	51739908	51915030	-0.00108460428627512
ENSG00000104112	SCG3	secretogranin III [Source:HGNC Symbol;Acc:13707]	protein_coding	15	51973550	52013223	-0.00325917356022093
ENSG00000104129	DNAJC17	DnaJ (Hsp40) homolog, subfamily C, member 17 [Source:HGNC Symbol;Acc:25556]	protein_coding	15	41060067	41072765	0.000765936378647611
ENSG00000104131	EIF3J	eukaryotic translation initiation factor 3, subunit J [Source:HGNC Symbol;Acc:3270]	protein_coding	15	44829255	44854893	0.00113839084507131
ENSG00000104133	SPG11	spastic paraplegia 11 (autosomal recessive) [Source:HGNC Symbol;Acc:11226]	protein_coding	15	44855002	44955876	0.00106925464304167
ENSG00000104140	RHOV	ras homolog family member V [Source:HGNC Symbol;Acc:18313]	protein_coding	15	41164412	41166487	0.0010330455916978
ENSG00000104142	VPS18	vacuolar protein sorting 18 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:15972]	protein_coding	15	41186628	41196173	-0.000104553208748098
ENSG00000104147	OIP5	Opa interacting protein 5 [Source:HGNC Symbol;Acc:20300]	protein_coding	15	41601902	41624819	-0.00208704680084345
ENSG00000104154	SLC30A4	solute carrier family 30 (zinc transporter), member 4 [Source:HGNC Symbol;Acc:11015]	protein_coding	15	45771943	45815005	-0.000393527781717015
ENSG00000104164	BLOC1S6	biogenesis of lysosomal organelles complex-1, subunit 6, pallidin [Source:HGNC Symbol;Acc:8549]	protein_coding	15	45879321	45908197	-0.00202995708166712
ENSG00000104177	MYEF2	myelin expression factor 2 [Source:HGNC Symbol;Acc:17940]	protein_coding	15	48431625	48470714	0.00253181462195654
ENSG00000104205	SGK3	serum/glucocorticoid regulated kinase family, member 3 [Source:HGNC Symbol;Acc:10812]	protein_coding	8	67624653	67774257	0.00411524220951204
ENSG00000104213	PDGFRL	platelet-derived growth factor receptor-like [Source:HGNC Symbol;Acc:8805]	protein_coding	8	17433942	17501303	0.00204288531341533
ENSG00000104218	CSPP1	centrosome and spindle pole associated protein 1 [Source:HGNC Symbol;Acc:26193]	protein_coding	8	67974661	68108498	0.00212644739518547
ENSG00000104219	ZDHHC2	zinc finger, DHHC-type containing 2 [Source:HGNC Symbol;Acc:18469]	protein_coding	8	17013538	17082308	-0.0012214042289788
ENSG00000104221	BRF2	BRF2, RNA polymerase III transcription initiation factor 50 kDa subunit [Source:HGNC Symbol;Acc:17298]	protein_coding	8	37702415	37707422	0.000713151133382859
ENSG00000104228	TRIM35	tripartite motif containing 35 [Source:HGNC Symbol;Acc:16285]	protein_coding	8	27142404	27168836	0.00198304607960054
ENSG00000104231	ZFAND1	zinc finger, AN1-type domain 1 [Source:HGNC Symbol;Acc:25858]	protein_coding	8	82613957	82645116	-0.00115374329322521
ENSG00000104237	RP1	retinitis pigmentosa 1 (autosomal dominant) [Source:HGNC Symbol;Acc:10263]	protein_coding	8	55528627	55543394	0.0100265792615439
ENSG00000104267	CA2	carbonic anhydrase II [Source:HGNC Symbol;Acc:1373]	protein_coding	8	86376081	86393722	-0.000451079109071219
ENSG00000104290	FZD3	frizzled family receptor 3 [Source:HGNC Symbol;Acc:4041]	protein_coding	8	28351729	28431775	-0.00259869630743756
ENSG00000104299	INTS9	integrator complex subunit 9 [Source:HGNC Symbol;Acc:25592]	protein_coding	8	28625178	28747759	-0.00153868016118833
ENSG00000104312	RIPK2	receptor-interacting serine-threonine kinase 2 [Source:HGNC Symbol;Acc:10020]	protein_coding	8	90769975	90803291	0.00099822372387911
ENSG00000104313	EYA1	eyes absent homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:3519]	protein_coding	8	72109668	72274467	0.00114574933032018
ENSG00000104320	NBN	nibrin [Source:HGNC Symbol;Acc:7652]	protein_coding	8	90945564	91015456	0.000734157997089981
ENSG00000104324	CPQ	carboxypeptidase Q [Source:HGNC Symbol;Acc:16910]	protein_coding	8	97657455	98161882	-0.00226018014587832
ENSG00000104325	DECR1	2,4-dienoyl CoA reductase 1, mitochondrial [Source:HGNC Symbol;Acc:2753]	protein_coding	8	91013633	91064320	-0.000916446865628313
ENSG00000104327	CALB1	calbindin 1, 28kDa [Source:HGNC Symbol;Acc:1434]	protein_coding	8	91070836	91107703	7.5298332968904e-05
ENSG00000104331	IMPAD1	inositol monophosphatase domain containing 1 [Source:HGNC Symbol;Acc:26019]	protein_coding	8	57870492	57906403	-0.000785973084774851
ENSG00000104332	SFRP1	secreted frizzled-related protein 1 [Source:HGNC Symbol;Acc:10776]	protein_coding	8	41119481	41167016	0.000745616947996446
ENSG00000104341	LAPTM4B	lysosomal protein transmembrane 4 beta [Source:HGNC Symbol;Acc:13646]	protein_coding	8	98787285	98865241	-0.00142011292253396
ENSG00000104343	UBE2W	ubiquitin-conjugating enzyme E2W (putative) [Source:HGNC Symbol;Acc:25616]	protein_coding	8	74692332	74791145	0.000456415520770855
ENSG00000104356	POP1	processing of precursor 1, ribonuclease P/MRP subunit (S. cerevisiae) [Source:HGNC Symbol;Acc:30129]	protein_coding	8	99129525	99172062	-0.00130207601616873
ENSG00000104361	NIPAL2	NIPA-like domain containing 2 [Source:HGNC Symbol;Acc:25854]	protein_coding	8	99202061	99306621	0.00122608397426363
ENSG00000104365	IKBKB	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta [Source:HGNC Symbol;Acc:5960]	protein_coding	8	42128820	42189968	-0.00153171639582253
ENSG00000104368	PLAT	plasminogen activator, tissue [Source:HGNC Symbol;Acc:9051]	protein_coding	8	42032236	42065242	-0.000183005404469501
ENSG00000104369	JPH1	junctophilin 1 [Source:HGNC Symbol;Acc:14201]	protein_coding	8	75146935	75233563	0.004544961953724
ENSG00000104371	DKK4	dickkopf WNT signaling pathway inhibitor 4 [Source:HGNC Symbol;Acc:2894]	protein_coding	8	42231586	42234750	0.000291788515155625
ENSG00000104375	STK3	serine/threonine kinase 3 [Source:HGNC Symbol;Acc:11406]	protein_coding	8	99413631	99955055	-0.000633196833286838
ENSG00000104381	GDAP1	ganglioside induced differentiation associated protein 1 [Source:HGNC Symbol;Acc:15968]	protein_coding	8	75233749	75401107	-0.000332807374328848
ENSG00000104388	RAB2A	RAB2A, member RAS oncogene family [Source:HGNC Symbol;Acc:9763]	protein_coding	8	61429416	61536186	-0.00250914033139924
ENSG00000104408	EIF3E	eukaryotic translation initiation factor 3, subunit E [Source:HGNC Symbol;Acc:3277]	protein_coding	8	109213972	109447562	0.00129857919369296
ENSG00000104412	EMC2	ER membrane protein complex subunit 2 [Source:HGNC Symbol;Acc:28963]	protein_coding	8	109455830	109499141	-0.000877143923150088
ENSG00000104413	ESRP1	epithelial splicing regulatory protein 1 [Source:HGNC Symbol;Acc:25966]	protein_coding	8	95653302	95719694	-0.00136376314550453
ENSG00000104415	WISP1	WNT1 inducible signaling pathway protein 1 [Source:HGNC Symbol;Acc:12769]	protein_coding	8	134203282	134242587	0.00195764859353774
ENSG00000104419	NDRG1	N-myc downstream regulated 1 [Source:HGNC Symbol;Acc:7679]	protein_coding	8	134249414	134314265	-0.000121682867835688
ENSG00000104427	ZC2HC1A	zinc finger, C2HC-type containing 1A [Source:HGNC Symbol;Acc:24277]	protein_coding	8	79578282	79632000	-0.000476171442617067
ENSG00000104432	IL7	interleukin 7 [Source:HGNC Symbol;Acc:6023]	protein_coding	8	79587978	79717758	0.000862905767310783
ENSG00000104435	STMN2	stathmin-like 2 [Source:HGNC Symbol;Acc:10577]	protein_coding	8	80523049	80578410	-0.00437241337759089
ENSG00000104442	ARMC1	armadillo repeat containing 1 [Source:HGNC Symbol;Acc:17684]	protein_coding	8	66514694	66546442	-0.00140982565015536
ENSG00000104447	TRPS1	trichorhinophalangeal syndrome I [Source:HGNC Symbol;Acc:12340]	protein_coding	8	116420724	116821899	-0.00343569888577131
ENSG00000104450	SPAG1	sperm associated antigen 1 [Source:HGNC Symbol;Acc:11212]	protein_coding	8	101170134	101271506	-0.00760209865292582
ENSG00000104472	CHRAC1	chromatin accessibility complex 1 [Source:HGNC Symbol;Acc:13544]	protein_coding	8	141521397	141527236	0.00104430028783225
ENSG00000104490	NCALD	neurocalcin delta [Source:HGNC Symbol;Acc:7655]	protein_coding	8	102698771	103137135	0.00127802254230755
ENSG00000104497	SNX16	sorting nexin 16 [Source:HGNC Symbol;Acc:14980]	protein_coding	8	82711816	82755101	0.00937159919220027
ENSG00000104499	GML	glycosylphosphatidylinositol anchored molecule like [Source:HGNC Symbol;Acc:4375]	protein_coding	8	143915663	143997922	0.0047005386007084
ENSG00000104517	UBR5	ubiquitin protein ligase E3 component n-recognin 5 [Source:HGNC Symbol;Acc:16806]	protein_coding	8	103265562	103425069	0.00148050331490694
ENSG00000104518	GSDMD	gasdermin D [Source:HGNC Symbol;Acc:25697]	protein_coding	8	144635377	144645232	0.000547396229908332
ENSG00000104522	TSTA3	tissue specific transplantation antigen P35B [Source:HGNC Symbol;Acc:12390]	protein_coding	8	144694788	144700218	0.00152988606926529
ENSG00000104524	PYCRL	pyrroline-5-carboxylate reductase-like [Source:HGNC Symbol;Acc:25846]	protein_coding	8	144686083	144691943	-0.000826234446054371
ENSG00000104529	EEF1D	eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein) [Source:HGNC Symbol;Acc:3211]	protein_coding	8	144662180	144679914	0.000116450667472319
ENSG00000104537	ANXA13	annexin A13 [Source:HGNC Symbol;Acc:536]	protein_coding	8	124693034	124749647	-0.000420620605141602
ENSG00000104549	SQLE	squalene epoxidase [Source:HGNC Symbol;Acc:11279]	protein_coding	8	126010739	126034525	0.00158039493341124
ENSG00000104611	SH2D4A	SH2 domain containing 4A [Source:HGNC Symbol;Acc:26102]	protein_coding	8	19171128	19253729	0.00101046629664177
ENSG00000104613	INTS10	integrator complex subunit 10 [Source:HGNC Symbol;Acc:25548]	protein_coding	8	19674651	19709594	0.000937665112759866
ENSG00000104626	ERI1	exoribonuclease 1 [Source:HGNC Symbol;Acc:23994]	protein_coding	8	8859657	8974256	-0.000264049191983262
ENSG00000104635	SLC39A14	solute carrier family 39 (zinc transporter), member 14 [Source:HGNC Symbol;Acc:20858]	protein_coding	8	22224762	22291642	-0.000654805338772688
ENSG00000104643	MTMR9	myotubularin related protein 9 [Source:HGNC Symbol;Acc:14596]	protein_coding	8	11141925	11185646	0.00238156846604116
ENSG00000104660	LEPROTL1	leptin receptor overlapping transcript-like 1 [Source:HGNC Symbol;Acc:6555]	protein_coding	8	29952914	29995864	-0.00113431811899967
ENSG00000104671	DCTN6	dynactin 6 [Source:HGNC Symbol;Acc:16964]	protein_coding	8	30013813	30041156	0.000555251214097822
ENSG00000104679	R3HCC1	R3H domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:27329]	protein_coding	8	23127633	23153792	0.000541665022970992
ENSG00000104687	GSR	glutathione reductase [Source:HGNC Symbol;Acc:4623]	protein_coding	8	30535583	30585443	-0.00475368981427192
ENSG00000104689	TNFRSF10A	tumor necrosis factor receptor superfamily, member 10a [Source:HGNC Symbol;Acc:11904]	protein_coding	8	23048189	23082639	0.00227727266485376
ENSG00000104695	PPP2CB	protein phosphatase 2, catalytic subunit, beta isozyme [Source:HGNC Symbol;Acc:9300]	protein_coding	8	30631973	30671830	-0.000640147661190505
ENSG00000104714	ERICH1	glutamate-rich 1 [Source:HGNC Symbol;Acc:27234]	protein_coding	8	564746	688106	-0.000938805055451476
ENSG00000104722	NEFM	neurofilament, medium polypeptide [Source:HGNC Symbol;Acc:7734]	protein_coding	8	24772231	24776607	0.000353508927695847
ENSG00000104723	TUSC3	tumor suppressor candidate 3 [Source:HGNC Symbol;Acc:30242]	protein_coding	8	15274724	15624158	-0.00139109927200874
ENSG00000104728	ARHGEF10	Rho guanine nucleotide exchange factor (GEF) 10 [Source:HGNC Symbol;Acc:14103]	protein_coding	8	1772142	1906807	0.00269487527405478
ENSG00000104731	KLHDC4	kelch domain containing 4 [Source:HGNC Symbol;Acc:25272]	protein_coding	16	87730091	87799598	0.0108598167948302
ENSG00000104738	MCM4	minichromosome maintenance complex component 4 [Source:HGNC Symbol;Acc:6947]	protein_coding	8	48872745	48890720	-8.40273973187415e-05
ENSG00000104756	KCTD9	potassium channel tetramerization domain containing 9 [Source:HGNC Symbol;Acc:22401]	protein_coding	8	25285366	25315992	-0.00383751207464125
